id,原始户名,调整后户名,企业/非企业,行业代码,单位编号,是否本地,街道/镇
7139,4a629561131267dc950976140f5a5f39bfa8a87bd0027b0f9fa0b283,4a629561131267dc950976140f5a5f39bfa8a87bd0027b0f9fa0b283,企业,51,8032,本地,大陈
7140,117bf42ffc2019e4e3ede0440924ebf0527277724c14f9b4685fd778,117bf42ffc2019e4e3ede0440924ebf0527277724c14f9b4685fd778,企业,51,8033,本地,江东
7141,13d956b62096be3232b9db8a226daef4613f6cbe23f396e727ce5a30,13d956b62096be3232b9db8a226daef4613f6cbe23f396e727ce5a30,企业,23,3300,,
7142,b14d61fab5595313174749a3ee7cfed398c92f354bb9aa7b3d213ac9,b14d61fab5595313174749a3ee7cfed398c92f354bb9aa7b3d213ac9,企业,51,8034,本地,北苑
7143,5524997173897a8bc98fce41272b2878cf4a6e09c6b70ec0cd302cd6,5524997173897a8bc98fce41272b2878cf4a6e09c6b70ec0cd302cd6,企业,51,8035,本地,稠江
7144,634466d7f49981febf40f1066dccc8245214993b3266fcec6a99b989,634466d7f49981febf40f1066dccc8245214993b3266fcec6a99b989,企业,72,13571,本地,稠城
7145,91d2cc71973d80f7c863e35e2ec248236cb918a1a62b17b133da6d35,91d2cc71973d80f7c863e35e2ec248236cb918a1a62b17b133da6d35,企业,52,10920,本地,苏溪
7146,d2ac02ac5194bf5e2073e1d5fb74575b19ad2f5d7bf84193004f7a09,d2ac02ac5194bf5e2073e1d5fb74575b19ad2f5d7bf84193004f7a09,企业,51,8036,本地,苏溪
7147,60528207650d3c2b524c3bfe20292220cebec393b4ae2cce34e812cc,60528207650d3c2b524c3bfe20292220cebec393b4ae2cce34e812cc,企业,70,13164,本地,稠城
7148,cc89cc5b8dce263689dea83d1cc28a2ab13a04e432c92f1932e245de,cc89cc5b8dce263689dea83d1cc28a2ab13a04e432c92f1932e245de,企业,51,8037,本地,稠城
7149,51b7ddf8557846235d291e4f743dc54c2e62e7b464506aa85c368a7c,51b7ddf8557846235d291e4f743dc54c2e62e7b464506aa85c368a7c,企业,51,8038,本地,城区
7150,3231457bf0ae0cf79a879b76293456709c7656c19788e1f08b89e990,3231457bf0ae0cf79a879b76293456709c7656c19788e1f08b89e990,企业,21,2860,本地,上溪
7151,8de059c88f118b2a0adb445a08827223f1364bee88730673db29e7a2,8de059c88f118b2a0adb445a08827223f1364bee88730673db29e7a2,企业,51,8039,本地,廿三里
7152,b6fcf9ddf82d97089c5502dbf14fbac83e183ffa0846a5a1bc428d13,b6fcf9ddf82d97089c5502dbf14fbac83e183ffa0846a5a1bc428d13,企业,51,8040,本地,义亭
7153,569231551ad048f5ada4a531593f0281a7603bbfc34e03d0135e597a,569231551ad048f5ada4a531593f0281a7603bbfc34e03d0135e597a,企业,30,4834,,
7154,800b9f38a03c456f4989b209e5bce4b27e52b636440d9f5e6d59249b,800b9f38a03c456f4989b209e5bce4b27e52b636440d9f5e6d59249b,企业,51,8041,本地,城西
7155,0da319ebdc56aa8b6423801da96e32c074c4e8e09d86d8b173e22666,0da319ebdc56aa8b6423801da96e32c074c4e8e09d86d8b173e22666,企业,29,4690,本地,义亭
7156,56075a47b2894d6e7ca5ea196d75e4fadf06b9ea5fee93a15f48379e,56075a47b2894d6e7ca5ea196d75e4fadf06b9ea5fee93a15f48379e,企业,23,3301,本地,义亭
7157,5775b119aae06fe39f723bdcc63eee75e329e62a377e942e8c375ba2,5775b119aae06fe39f723bdcc63eee75e329e62a377e942e8c375ba2,企业,17,1596,本地,义亭
7158,46ce8915f3ab250c5399010bf5872e1d6a9be43d0c07e6143e8ce73f,46ce8915f3ab250c5399010bf5872e1d6a9be43d0c07e6143e8ce73f,企业,52,10921,本地,稠城
7159,fd07f135626aea48288662707fd0ce76b1624c62cd34b8ebea3f6cb7,fd07f135626aea48288662707fd0ce76b1624c62cd34b8ebea3f6cb7,企业,72,13572,本地,稠城
7160,fcec0bad2411c02217cdac546f607407748d22f0af12ec1c82cfde1b,fcec0bad2411c02217cdac546f607407748d22f0af12ec1c82cfde1b,企业,71,13244,本地,义亭
7161,533f5d774a2b078ba4853034cddb024065e32f65d2e1266a03f1f369,533f5d774a2b078ba4853034cddb024065e32f65d2e1266a03f1f369,企业,19,2752,本地,赤岸
7162,ccf2f5dafb83409d7c1f2c5140c28cd1bac17e284851bda794c82313,ccf2f5dafb83409d7c1f2c5140c28cd1bac17e284851bda794c82313,企业,65,12929,本地,北苑
7163,ad4381cadfe309731c9818cd745c277e5ec9e39ef7d261eb5d3c68ab,ad4381cadfe309731c9818cd745c277e5ec9e39ef7d261eb5d3c68ab,企业,19,2753,本地,苏溪
7164,8d36510591c0cb96aca99b7c7770a0a41ab8320a0063d03fb1312a23,8d36510591c0cb96aca99b7c7770a0a41ab8320a0063d03fb1312a23,企业,24,4054,本地,苏溪
7165,a82ef284ddf146abb50199554b34de5991af2ccad9fad20af87da682,a82ef284ddf146abb50199554b34de5991af2ccad9fad20af87da682,企业,51,8042,本地,城区
7166,e69b42972009406e0fcb75e354ecb803031a2eb03567e8ed5c668876,e69b42972009406e0fcb75e354ecb803031a2eb03567e8ed5c668876,企业,72,13573,本地,稠城
7167,7252aac7d5481fd9ab20678ffc95dcc105b1f52179bcb9faf39bfb2b,7252aac7d5481fd9ab20678ffc95dcc105b1f52179bcb9faf39bfb2b,企业,52,10922,本地,江东
7168,1d8e3c7b960f5f629d3ae8507343b6bee622fb6b25dc2f52e1e7e168,1d8e3c7b960f5f629d3ae8507343b6bee622fb6b25dc2f52e1e7e168,企业,72,13574,本地,城区
7169,ad6a18019797d9acbc28f35fdf87d61f159b31aa261899e0aad79f6f,ad6a18019797d9acbc28f35fdf87d61f159b31aa261899e0aad79f6f,企业,51,8043,本地,后宅
7170,dfca6767d5818903743492988b007b39399fd682f62279a2cbda9e1f,dfca6767d5818903743492988b007b39399fd682f62279a2cbda9e1f,企业,51,8044,本地,北苑
7171,686a71782c431d42a1cfef0e755080965eccd474432311c7c66dc09a,686a71782c431d42a1cfef0e755080965eccd474432311c7c66dc09a,企业,19,2754,,
7172,a594995bb108b2621e8723c3465c931d6c494dd1c9ab2273287598a5,a594995bb108b2621e8723c3465c931d6c494dd1c9ab2273287598a5,企业,51,8045,本地,苏溪
7173,4756105f3b59a54211cacd2ef68ccee2452744a6670175ed8e1ed201,4756105f3b59a54211cacd2ef68ccee2452744a6670175ed8e1ed201,企业,51,8046,本地,江东
7174,1a1b2ac901f515e9f801cd0ca007861024cf77427d84fa10aac847c2,1a1b2ac901f515e9f801cd0ca007861024cf77427d84fa10aac847c2,企业,29,4691,本地,义亭
7175,7612f1037277973752002f8b3ed7747b409a124f8f302c0bdad0d51c,7612f1037277973752002f8b3ed7747b409a124f8f302c0bdad0d51c,企业,80,14185,本地,稠城
7176,defabd51b281ecccd68acad2bff2c952940b30da22b4dcd69a6954ab,defabd51b281ecccd68acad2bff2c952940b30da22b4dcd69a6954ab,企业,72,13575,本地,稠江
7177,977dc8f07aeb42125426f584aae0ff4c20967b13f8e9c85170b7c5ed,977dc8f07aeb42125426f584aae0ff4c20967b13f8e9c85170b7c5ed,企业,52,10923,本地,后宅
7178,cb507d12ecee6de284951c1ccb4d96a084fb9348598777fcd25a9f71,cb507d12ecee6de284951c1ccb4d96a084fb9348598777fcd25a9f71,企业,51,8047,本地,苏溪
7179,666b3d9da813b5c13f8265c370b5d508144caf8b064447ce75569b27,666b3d9da813b5c13f8265c370b5d508144caf8b064447ce75569b27,企业,51,8048,本地,苏溪
7180,4ce9dbc015a8a0884489c1f6e0e8afb8dfd5acef2296351d8ed303dc,4ce9dbc015a8a0884489c1f6e0e8afb8dfd5acef2296351d8ed303dc,企业,51,8049,本地,稠城
7181,2cc5fa5ed57b673f6e773e017a95448212b4c42e21ea23ae6054e804,2cc5fa5ed57b673f6e773e017a95448212b4c42e21ea23ae6054e804,企业,51,8050,本地,稠城
7182,492e44c87795d29c3b148ad70ffb426b2da23b41dcaa95f3ccf78b64,492e44c87795d29c3b148ad70ffb426b2da23b41dcaa95f3ccf78b64,企业,18,2448,本地,稠城
7183,a766039fdcdf8fcd246cf2e2b44a43595213255ab9df3d14dbd7549a,a766039fdcdf8fcd246cf2e2b44a43595213255ab9df3d14dbd7549a,企业,51,8051,本地,稠江
7184,64d6c3ab2c54cec0439c182f25be285a8cb52cd57773b4cc1deb9ccb,64d6c3ab2c54cec0439c182f25be285a8cb52cd57773b4cc1deb9ccb,企业,51,8052,本地,稠城
7185,546af1737f96ffa49b4b55b3f91ab3c3e84bcfeb934f2b1fc7d6de20,546af1737f96ffa49b4b55b3f91ab3c3e84bcfeb934f2b1fc7d6de20,企业,1,95,本地,北苑
7186,f56f107f248c7e6337b33fe541add7aea0812a599b7c9300c33c19aa,f56f107f248c7e6337b33fe541add7aea0812a599b7c9300c33c19aa,企业,51,8053,本地,北苑
7187,efc8382e6e9d9eafbd5899664f626f869d2fba3a902d9ae8a3a6b0be,efc8382e6e9d9eafbd5899664f626f869d2fba3a902d9ae8a3a6b0be,企业,51,8054,本地,北苑
7188,ed68bead0a03210c0c8345f62655936a594ccddec386f80defdfd818,ed68bead0a03210c0c8345f62655936a594ccddec386f80defdfd818,企业,17,1597,本地,上溪
7189,c5a58595fdf8442a6b96c1350109351e9ee085ad06a16bfcb86a5e5f,c5a58595fdf8442a6b96c1350109351e9ee085ad06a16bfcb86a5e5f,企业,52,10924,本地,后宅
7190,ae353e2e2bee894b688786f22eb7f1cf2a8e13640a90bf19d8dfe687,ae353e2e2bee894b688786f22eb7f1cf2a8e13640a90bf19d8dfe687,企业,51,8055,本地,城区
7191,6ae4b2ec8fa0d4901a138a8c43dea05b43f6db9be9a2eb0d96d3a2fc,6ae4b2ec8fa0d4901a138a8c43dea05b43f6db9be9a2eb0d96d3a2fc,企业,51,8056,本地,稠城
7192,8e535930262d3a650c2ba7ba7c6ad96388fde9dbc7e3ed9e78d0105c,8e535930262d3a650c2ba7ba7c6ad96388fde9dbc7e3ed9e78d0105c,企业,51,8057,本地,稠城
7193,bd377aac87bf45d55a5897fe13b9f41219071d16df6ed7ee2e54bc08,bd377aac87bf45d55a5897fe13b9f41219071d16df6ed7ee2e54bc08,企业,26,4380,本地,后宅
7194,436cdcaea7390a1a6b3232452c16cb302babb1aeba97082b783ceb03,436cdcaea7390a1a6b3232452c16cb302babb1aeba97082b783ceb03,企业,18,2449,,
7195,40eae5828dfcb5b56ee16ac39eb3ac6ba8e28c55b9e3742e7c2b20e5,40eae5828dfcb5b56ee16ac39eb3ac6ba8e28c55b9e3742e7c2b20e5,企业,38,5702,本地,后宅
7196,b578702ff0dde0d5daf36f8d95dbfe3453cb18ff88fc18dc25299a7e,b578702ff0dde0d5daf36f8d95dbfe3453cb18ff88fc18dc25299a7e,企业,19,2755,本地,苏溪
7197,cd376fb23eb1f0a10db8846c1aa3cce8b8739c2830e69441541af68f,cd376fb23eb1f0a10db8846c1aa3cce8b8739c2830e69441541af68f,企业,72,13576,本地,稠城
7198,b2343e916c48338b1bee0bc897e1282997ba499313195f45ec386ba9,b2343e916c48338b1bee0bc897e1282997ba499313195f45ec386ba9,企业,51,8058,本地,稠城
7199,284cca2d7a0a39e29a1e0eb62ea8c6fb0d99daa77944e7328c6d4c23,284cca2d7a0a39e29a1e0eb62ea8c6fb0d99daa77944e7328c6d4c23,企业,51,8059,本地,赤岸
7200,9a566948695acdf0274ad12c6d777518028bceae3614f382a508c104,9a566948695acdf0274ad12c6d777518028bceae3614f382a508c104,企业,50,6192,,
7201,add64f16a8963dcf75613cabbc9a0a55d93b6d7d0fe7d7f1ef3a4389,add64f16a8963dcf75613cabbc9a0a55d93b6d7d0fe7d7f1ef3a4389,企业,52,10925,本地,苏溪
7202,09c67b8d15363a97230e7c013bb42fc8c6c7cc0fa5b3da853b56e567,09c67b8d15363a97230e7c013bb42fc8c6c7cc0fa5b3da853b56e567,企业,17,1598,本地,稠江
7203,c159bf1ec27edac24c09d2d8e024289a2682eb41e0e62c7acbb4e254,c159bf1ec27edac24c09d2d8e024289a2682eb41e0e62c7acbb4e254,企业,18,2450,本地,佛堂
7204,af203f0f1e55ba5943bb0cf60536f61bd2f17ea53a73fd3d4accd992,af203f0f1e55ba5943bb0cf60536f61bd2f17ea53a73fd3d4accd992,企业,51,8060,,
7205,1740072dfa5b6cb548a43a743d5946b13258eb75bcf46d4557ede6f4,1740072dfa5b6cb548a43a743d5946b13258eb75bcf46d4557ede6f4,企业,51,8061,本地,稠江
7206,ce758dfd55280abff89012b19ecc0d015b266a1f111fbd4eef8614c4,ce758dfd55280abff89012b19ecc0d015b266a1f111fbd4eef8614c4,企业,52,10926,本地,北苑
7207,7a972bf5b263d08b6ba5ae35e03bd1ca22666bc80b0f48db1ef4e7d6,7a972bf5b263d08b6ba5ae35e03bd1ca22666bc80b0f48db1ef4e7d6,企业,51,8062,本地,稠城
7208,4297b0892656f68405f06438c03249d63269b3082cdf8e563daf4641,4297b0892656f68405f06438c03249d63269b3082cdf8e563daf4641,企业,17,1599,本地,江东
7209,24aed77f0ee0b46f0577b5fed2c41586431ba1d996f315e18e5050ec,24aed77f0ee0b46f0577b5fed2c41586431ba1d996f315e18e5050ec,企业,18,2451,本地,廿三里
7210,8a91be988b7869ee86b20edaf70ef1d854837f0442b1858c971d8d98,8a91be988b7869ee86b20edaf70ef1d854837f0442b1858c971d8d98,企业,18,2452,本地,苏溪
7211,7b251a0fd773a3bc58bab0a0e9fe1790600d92078f23209735291bf6,7b251a0fd773a3bc58bab0a0e9fe1790600d92078f23209735291bf6,企业,51,8063,本地,江东
7212,11342c1c305bf588f0d4326cceb6fabf16c428ae0f53100145623509,11342c1c305bf588f0d4326cceb6fabf16c428ae0f53100145623509,企业,41,5703,本地,义亭
7213,97509a645c4699b4112c13f8240a26f864107cbc47636ad438f14727,97509a645c4699b4112c13f8240a26f864107cbc47636ad438f14727,企业,24,4055,本地,稠城
7214,e4bec195e92617fe8e21e299d7a2f34bfd4be59f5b2857137699328d,e4bec195e92617fe8e21e299d7a2f34bfd4be59f5b2857137699328d,企业,51,8064,本地,福田
7215,b2364c0868791892bcad053a9c936e87d065c483f6eb8bec21515a77,b2364c0868791892bcad053a9c936e87d065c483f6eb8bec21515a77,企业,18,2453,本地,苏溪
7216,3076cc39759f78d38e148c7af238e81a4576292a266a8cd26c68d34c,3076cc39759f78d38e148c7af238e81a4576292a266a8cd26c68d34c,企业,81,14321,,
7217,f3080f88e8d48b7fa0e4b1e3cb840fcc6f61f881dac2ff49b1d3a3b1,f3080f88e8d48b7fa0e4b1e3cb840fcc6f61f881dac2ff49b1d3a3b1,企业,75,14508,本地,稠城
7218,0166429dc76d4a4072348b27937c475822ee40c94c5dfc0bf33372e8,0166429dc76d4a4072348b27937c475822ee40c94c5dfc0bf33372e8,企业,19,2756,本地,上溪
7219,590263675054531edada297f3fbb4a5ada057e9f69b92948f75d9649,590263675054531edada297f3fbb4a5ada057e9f69b92948f75d9649,企业,51,8065,本地,后宅
7220,861f5babe60fff8001ba0f0e7da05659dc68aab2279eec6b181756d9,861f5babe60fff8001ba0f0e7da05659dc68aab2279eec6b181756d9,企业,51,8066,本地,江东
7221,b8eafe022e5c2791a7095473a176795e0d64b5ccaba97b4ced099c30,b8eafe022e5c2791a7095473a176795e0d64b5ccaba97b4ced099c30,企业,51,8067,本地,义亭
7222,93ec77b76dfb2f322710fa49bfe73d32847df3774c474cdfb6967443,93ec77b76dfb2f322710fa49bfe73d32847df3774c474cdfb6967443,企业,51,8068,本地,后宅
7223,e68d7b701f3da2b8b65cd41e2cdc5adfdcf9d2145ea6a6fa5129dd11,e68d7b701f3da2b8b65cd41e2cdc5adfdcf9d2145ea6a6fa5129dd11,企业,18,2454,本地,大陈
7224,b0a1744f331563d81d90d10e58f95a7ac4fec1029bb04d4a6c8f33cc,b0a1744f331563d81d90d10e58f95a7ac4fec1029bb04d4a6c8f33cc,企业,18,2455,本地,大陈
7225,4a29f6b1d7fb999b93a24be5f302546f86983b0980737490c469d2ba,4a29f6b1d7fb999b93a24be5f302546f86983b0980737490c469d2ba,企业,18,2456,本地,大陈
7226,0914a0ce8f2938acf8f7e6cb86a363d9e8b786708ea8ebfb651eb07c,0914a0ce8f2938acf8f7e6cb86a363d9e8b786708ea8ebfb651eb07c,企业,51,8069,本地,义亭
7227,b7a0eada6891f8fffd5ca4e1f2153953114ab7488887e3e0cb5ffe5d,b7a0eada6891f8fffd5ca4e1f2153953114ab7488887e3e0cb5ffe5d,企业,72,13577,本地,稠城
7228,2bb60ceb562cbbde022cbef330bd3836b6102bd132705b11f6289fc9,2bb60ceb562cbbde022cbef330bd3836b6102bd132705b11f6289fc9,企业,23,3302,本地,城西
7229,7b809a718710ae374bfd7b0ca004106cf6c863e9a8dd236d3a7326e6,7b809a718710ae374bfd7b0ca004106cf6c863e9a8dd236d3a7326e6,企业,24,4056,本地,苏溪
7230,ec02d8c37d9adf3d2d4fbd8afb3b16022e093cc6d944c18c60610b43,ec02d8c37d9adf3d2d4fbd8afb3b16022e093cc6d944c18c60610b43,企业,50,6193,本地,北苑
7231,5ef91a8f5e2398c9af841b903ac288ba1db54f9565486fd2874b11fa,5ef91a8f5e2398c9af841b903ac288ba1db54f9565486fd2874b11fa,企业,24,4057,本地,廿三里
7232,79cc4a96a2b5a4893badd9d8fdffbe6d82a3298cd32d0ce3e86bee4e,79cc4a96a2b5a4893badd9d8fdffbe6d82a3298cd32d0ce3e86bee4e,企业,17,1600,本地,后宅
7233,014fa362ae2ee1e5fbba47366ed6cd37b45fcbd21da048ad40ef0961,014fa362ae2ee1e5fbba47366ed6cd37b45fcbd21da048ad40ef0961,企业,18,2457,本地,后宅
7234,268dbe9100565b1885cf79a67a87a286349ee47f8f75f16eedc83231,268dbe9100565b1885cf79a67a87a286349ee47f8f75f16eedc83231,企业,29,4692,本地,义亭
7235,96ff21adf9a25fa01b6465e5602cabfe721bc92bb594fb6a4a278bb1,96ff21adf9a25fa01b6465e5602cabfe721bc92bb594fb6a4a278bb1,企业,51,8070,本地,稠江
7236,d13ce618ba067d4bf4a770f3dfb89c0bf293939cdb681079d0773ecb,d13ce618ba067d4bf4a770f3dfb89c0bf293939cdb681079d0773ecb,企业,17,1601,本地,廿三里
7237,41305ec138c04a3621bc006d601831798321cf48b7d42464a7f83211,41305ec138c04a3621bc006d601831798321cf48b7d42464a7f83211,企业,51,8071,本地,稠城
7238,92a990ad5cdae1c1bc468955503b63354dfc47d7eb621c8327a68205,92a990ad5cdae1c1bc468955503b63354dfc47d7eb621c8327a68205,企业,58,12550,本地,稠城
7239,7f42b16ac82605cbe9cc68a426fa4f9d6589405044cc31202306af4b,7f42b16ac82605cbe9cc68a426fa4f9d6589405044cc31202306af4b,企业,18,2458,本地,大陈
7240,11b677ec959b5a7d191956a6e31d03b7a126476740e41dcc5f95c6ae,11b677ec959b5a7d191956a6e31d03b7a126476740e41dcc5f95c6ae,企业,24,4058,本地,苏溪
7241,cb88d48ca06724f73253d95701a275180920a383cb1a80244b4f843a,cb88d48ca06724f73253d95701a275180920a383cb1a80244b4f843a,企业,80,14186,本地,北苑
7242,bd3623b1dc8d13ecef295babf5348ce2b9b970c89cc7bfe0c98153e1,bd3623b1dc8d13ecef295babf5348ce2b9b970c89cc7bfe0c98153e1,企业,52,10927,本地,城区
7243,65e4aa5432465d6d8015da9951ebf55e9f3c0bb6cf6f30b2c57ddd97,65e4aa5432465d6d8015da9951ebf55e9f3c0bb6cf6f30b2c57ddd97,企业,24,4059,本地,廿三里
7244,e988388e0b2ef8f3d7666b8e3e6d0793ef91c2d8f5b50f29fb30968e,e988388e0b2ef8f3d7666b8e3e6d0793ef91c2d8f5b50f29fb30968e,企业,17,1602,本地,佛堂
7245,ce3e9801276eeb946a643a7c75a0739a0fb34420423c446fc15a903d,ce3e9801276eeb946a643a7c75a0739a0fb34420423c446fc15a903d,企业,51,8072,本地,苏溪
7246,6ac7dcd63f0c17c48bc23746f2bd6cd708ae9ffd133a241d14a4db76,6ac7dcd63f0c17c48bc23746f2bd6cd708ae9ffd133a241d14a4db76,企业,41,5704,本地,城西
7247,45e7d6934df3942bff8ad981828f3af371c090876d68734848129107,45e7d6934df3942bff8ad981828f3af371c090876d68734848129107,企业,51,8073,本地,稠江
7248,2ef8b1ab3730d5e2a1f3bcea9d211cf5581c2a863e31a4e00dfd287a,2ef8b1ab3730d5e2a1f3bcea9d211cf5581c2a863e31a4e00dfd287a,企业,22,5705,本地,大陈
7249,d1f0ac5e0f5afa5103a89d65553c89dbb020e29c37cce0d4740633c0,d1f0ac5e0f5afa5103a89d65553c89dbb020e29c37cce0d4740633c0,企业,51,8074,本地,稠江
7250,d3b09e49a5b43dfd2a851f417f5248ac364ea7a993de6369ae9e9720,d3b09e49a5b43dfd2a851f417f5248ac364ea7a993de6369ae9e9720,企业,18,2459,本地,城西
7251,4c2e24eaeaccece755c7e17766f0d8d095bd51f870eea3d1e9ea9b7b,4c2e24eaeaccece755c7e17766f0d8d095bd51f870eea3d1e9ea9b7b,企业,51,8075,本地,稠江
7252,aa16e8934ae323e5727ca5c363e2fdf7af0a36baf8d7f03217bf19be,aa16e8934ae323e5727ca5c363e2fdf7af0a36baf8d7f03217bf19be,企业,72,13578,本地,江东
7253,ada8231eb732968358f85c22b6831dc55620f73363a3b358cb93fb08,ada8231eb732968358f85c22b6831dc55620f73363a3b358cb93fb08,企业,18,2460,本地,廿三里
7254,ae6dd2765ef32ffe4bb12cf3aabff323e42ca1bb987654643d64b0b5,ae6dd2765ef32ffe4bb12cf3aabff323e42ca1bb987654643d64b0b5,企业,18,2461,本地,稠城
7255,c25332e8b5d189d1f0cddc5bd8056c791569ebbc262fe05a2a7ae024,c25332e8b5d189d1f0cddc5bd8056c791569ebbc262fe05a2a7ae024,企业,72,13579,本地,城区
7256,2acc19995431c02a3ecda79b48a4005e755b497050df56b6c9e49748,2acc19995431c02a3ecda79b48a4005e755b497050df56b6c9e49748,企业,18,2462,本地,大陈
7257,5ae4e7b4780db6b3b8391c7ec778af2b44a2daefb9554cf40743f4bd,5ae4e7b4780db6b3b8391c7ec778af2b44a2daefb9554cf40743f4bd,企业,29,4693,本地,义亭
7258,31bae81591cce80cbe104a7b2f627194eb93e2f2e0df68bb019dbd4c,31bae81591cce80cbe104a7b2f627194eb93e2f2e0df68bb019dbd4c,企业,29,4694,本地,佛堂
7259,d0cb58de7ea43c7eed81dec6a62e7336bf674d731007c071ddb697c0,d0cb58de7ea43c7eed81dec6a62e7336bf674d731007c071ddb697c0,企业,51,8076,本地,赤岸
7260,a18867b1ec5c830f0a6694ccea3db6042aa9ccb0557b22c1b5af58ec,a18867b1ec5c830f0a6694ccea3db6042aa9ccb0557b22c1b5af58ec,企业,51,8077,本地,北苑
7261,cb395daa1d3b8e7ecd2e3df32350f35189d98a01bcff2ace4c8dcb41,cb395daa1d3b8e7ecd2e3df32350f35189d98a01bcff2ace4c8dcb41,企业,51,8078,本地,上溪
7262,63dac93e268e437895712f0bfbf291c7866158b3bb24e6ae912c9191,63dac93e268e437895712f0bfbf291c7866158b3bb24e6ae912c9191,企业,51,8079,本地,北苑
7263,49b894b6ca1ec29e3029a7463a561a52a8b5c90c2f221bbc3baf0ff8,49b894b6ca1ec29e3029a7463a561a52a8b5c90c2f221bbc3baf0ff8,企业,41,5706,本地,北苑
7264,12420c9fd977bae9c8121eea80f668d2c93f6c07b0f89fb95841f5a3,12420c9fd977bae9c8121eea80f668d2c93f6c07b0f89fb95841f5a3,企业,51,8080,本地,稠城
7265,db97bbbbd88e88e234af8eda2adc89731b3a5ab77dcb5ddc834cc0b4,db97bbbbd88e88e234af8eda2adc89731b3a5ab77dcb5ddc834cc0b4,企业,51,8081,本地,北苑
7266,76496a438e9f536ebf29b8f6bce4cda1b87b2d963a5bec64148d4882,76496a438e9f536ebf29b8f6bce4cda1b87b2d963a5bec64148d4882,企业,47,5994,本地,北苑
7267,be512c3aa01693ba18cb28760a811e203bb14aba330a36ceb37218f9,be512c3aa01693ba18cb28760a811e203bb14aba330a36ceb37218f9,企业,17,1603,本地,苏溪
7268,83b5c7f9daa75b93e2d42b01bcdeb790639d9eef9a3d8b9fcac97ec0,83b5c7f9daa75b93e2d42b01bcdeb790639d9eef9a3d8b9fcac97ec0,企业,26,4381,,
7269,e005c9c8a4e0dbf92b5098d01fa38a9d19bb876646a54bf63fe6dfaa,e005c9c8a4e0dbf92b5098d01fa38a9d19bb876646a54bf63fe6dfaa,企业,51,14509,本地,北苑
7270,cdf122a1744a2f359dafc09379045424cf97f7d49a2e8cfd9484c937,cdf122a1744a2f359dafc09379045424cf97f7d49a2e8cfd9484c937,企业,17,1604,本地,义亭
7271,01be25405b9599e380564d19447f973b0fd46927063896ca41bce5b0,01be25405b9599e380564d19447f973b0fd46927063896ca41bce5b0,企业,51,14510,本地,北苑
7272,29149073195d12db03c70c43f22bb74f39dd42e8e75922ea987f52ba,29149073195d12db03c70c43f22bb74f39dd42e8e75922ea987f52ba,企业,51,8082,本地,城区
7273,faa70fa36026c55d322017511d382459e490879c861aa0bdf5388133,faa70fa36026c55d322017511d382459e490879c861aa0bdf5388133,企业,24,4060,本地,廿三里
7274,8618ff0355e9c3d7a4540ccc53516c2050c7d87d68c79e673266e51c,8618ff0355e9c3d7a4540ccc53516c2050c7d87d68c79e673266e51c,企业,51,8083,本地,稠城
7275,626d49aaa9540acddf47f73fa321e42b093fefa9bc85438c25a2f2d8,626d49aaa9540acddf47f73fa321e42b093fefa9bc85438c25a2f2d8,企业,17,1605,,
7276,4b963374aa88d3b5c083cdc2d7e70479dfbd1408d47f6bdbc320120e,4b963374aa88d3b5c083cdc2d7e70479dfbd1408d47f6bdbc320120e,企业,52,10928,本地,北苑
7277,8ea6ce69a5a752561e71c9d6d4b2e6be45408a3c9dd73da79886a3b0,8ea6ce69a5a752561e71c9d6d4b2e6be45408a3c9dd73da79886a3b0,企业,51,8084,本地,佛堂
7278,35e162c3640e8cc9869eb9e95dab4904298e0bced445f02b07f72be0,35e162c3640e8cc9869eb9e95dab4904298e0bced445f02b07f72be0,企业,26,4382,本地,城区
7279,22e4ffc5679892ab298b0000cf9e5be57d338ed1e95fe5815c4d963a,22e4ffc5679892ab298b0000cf9e5be57d338ed1e95fe5815c4d963a,企业,51,8085,本地,稠城
7280,1c9f8e8a546788739f2fe89258fef322cd31bf57dd2d74f81bb7392f,1c9f8e8a546788739f2fe89258fef322cd31bf57dd2d74f81bb7392f,企业,51,8086,本地,北苑
7281,61e6e602802af7e038f6f30303448228090caa3fe26547e99d96e9d7,61e6e602802af7e038f6f30303448228090caa3fe26547e99d96e9d7,企业,18,2463,本地,苏溪
7282,3ed4a4138096ea90d06d89275da4f91a533ab1b60fb704687d0261b7,3ed4a4138096ea90d06d89275da4f91a533ab1b60fb704687d0261b7,企业,51,8087,本地,北苑
7283,96869e8d53ddb0292e6a27d092359fcf4fb7d6f8878c9e2ceab69bab,96869e8d53ddb0292e6a27d092359fcf4fb7d6f8878c9e2ceab69bab,企业,51,8088,,
7284,9c8f37feba74424281481ce87b9ba77314c674e0e87aede974c9ee44,9c8f37feba74424281481ce87b9ba77314c674e0e87aede974c9ee44,企业,51,8089,,
7285,0b4958383251bfaff7e1001e054f1833c2afaf0dba1dea94e84e30b7,0b4958383251bfaff7e1001e054f1833c2afaf0dba1dea94e84e30b7,企业,17,1606,本地,赤岸
7286,878b399130ca21be737607cdd6b7b4c2ea2270138e89ef772c98d7cd,878b399130ca21be737607cdd6b7b4c2ea2270138e89ef772c98d7cd,企业,51,8090,本地,江东
